0.000000e+00 5.533658e-19
2.000000e-10 5.533659e-19
4.000000e-10 5.533661e-19
6.000000e-10 5.533662e-19
8.000000e-10 5.533664e-19
1.000000e-09 5.533666e-19
1.200000e-09 5.533667e-19
1.400000e-09 5.533669e-19
1.600000e-09 5.533670e-19
1.800000e-09 5.533672e-19
2.000000e-09 5.533673e-19
2.200000e-09 5.533675e-19
2.400000e-09 5.533676e-19
2.600000e-09 5.533678e-19
2.800000e-09 5.533679e-19
3.000000e-09 3.731041e-19
3.200000e-09 3.731042e-19
3.400000e-09 3.731044e-19
3.600000e-09 3.731045e-19
3.800000e-09 3.731047e-19
4.000000e-09 3.731049e-19
4.200000e-09 3.731050e-19
4.400000e-09 3.731052e-19
4.600000e-09 3.731053e-19
4.800000e-09 3.731055e-19
5.000000e-09 3.731057e-19
5.200000e-09 3.731058e-19
5.400000e-09 3.731060e-19
5.600000e-09 3.731061e-19
5.800000e-09 3.731063e-19
6.000000e-09 5.533705e-19
6.200000e-09 5.533706e-19
6.400000e-09 5.533708e-19
6.600000e-09 5.533709e-19
6.800000e-09 5.533711e-19
7.000000e-09 5.533713e-19
7.200000e-09 5.533714e-19
7.400000e-09 5.533716e-19
7.600000e-09 5.533717e-19
7.800000e-09 5.533719e-19
8.000000e-09 5.533720e-19
8.200000e-09 5.533722e-19
8.400000e-09 5.533723e-19
8.600000e-09 5.533725e-19
8.800000e-09 5.533726e-19
9.000000e-09 3.731088e-19
9.200000e-09 3.731089e-19
9.400000e-09 3.731091e-19
9.600000e-09 3.731092e-19
9.800000e-09 3.731094e-19
1.000000e-08 3.731096e-19
1.020000e-08 3.731097e-19
1.040000e-08 3.731099e-19
1.060000e-08 3.731100e-19
1.080000e-08 3.731102e-19
1.100000e-08 3.731104e-19
1.120000e-08 3.731105e-19
1.140000e-08 3.731107e-19
1.160000e-08 3.731108e-19
1.180000e-08 3.731110e-19
1.200000e-08 5.533752e-19
1.220000e-08 5.533753e-19
1.240000e-08 5.533755e-19
1.260000e-08 5.533756e-19
1.280000e-08 5.533758e-19
1.300000e-08 5.533760e-19
1.320000e-08 5.533761e-19
1.340000e-08 5.533763e-19
1.360000e-08 5.533764e-19
1.380000e-08 5.533766e-19
1.400000e-08 5.533767e-19
1.420000e-08 5.533769e-19
1.440000e-08 5.533770e-19
1.460000e-08 5.533772e-19
1.480000e-08 5.533773e-19
1.500000e-08 3.731135e-19
1.520000e-08 3.731136e-19
1.540000e-08 3.731138e-19
1.560000e-08 3.731139e-19
1.580000e-08 3.731141e-19
1.600000e-08 3.731143e-19
1.620000e-08 3.731144e-19
1.640000e-08 3.731146e-19
1.660000e-08 3.731147e-19
1.680000e-08 3.731149e-19
1.700000e-08 3.731151e-19
1.720000e-08 3.731152e-19
1.740000e-08 3.731154e-19
1.760000e-08 3.731155e-19
1.780000e-08 3.731157e-19
1.800000e-08 5.533799e-19
1.820000e-08 5.533800e-19
1.840000e-08 5.533802e-19
1.860000e-08 5.533803e-19
1.880000e-08 5.533805e-19
1.900000e-08 5.533807e-19
1.920000e-08 5.533808e-19
1.940000e-08 5.533810e-19
1.960000e-08 5.533811e-19
1.980000e-08 5.533813e-19
2.000000e-08 5.533814e-19
2.020000e-08 5.533816e-19
2.040000e-08 5.533817e-19
2.060000e-08 5.533819e-19
2.080000e-08 5.533820e-19
2.100000e-08 3.731182e-19
2.120000e-08 3.731183e-19
2.140000e-08 3.731185e-19
2.160000e-08 3.731186e-19
2.180000e-08 3.731188e-19
2.200000e-08 3.731190e-19
2.220000e-08 3.731191e-19
2.240000e-08 3.731193e-19
2.260000e-08 3.731194e-19
2.280000e-08 3.731196e-19
2.300000e-08 3.731198e-19
2.320000e-08 3.731199e-19
2.340000e-08 3.731201e-19
2.360000e-08 3.731202e-19
2.380000e-08 3.731204e-19
2.400000e-08 5.533846e-19
2.420000e-08 5.533847e-19
2.440000e-08 5.533849e-19
2.460000e-08 5.533850e-19
2.480000e-08 5.533852e-19
2.500000e-08 5.533854e-19
2.520000e-08 5.533855e-19
2.540000e-08 5.533857e-19
2.560000e-08 5.533858e-19
2.580000e-08 5.533860e-19
2.600000e-08 5.533861e-19
2.620000e-08 5.533863e-19
2.640000e-08 5.533864e-19
2.660000e-08 5.533866e-19
2.680000e-08 5.533867e-19
2.700000e-08 3.731229e-19
2.720000e-08 3.731230e-19
2.740000e-08 3.731232e-19
2.760000e-08 3.731233e-19
2.780000e-08 3.731235e-19
2.800000e-08 3.731237e-19
2.820000e-08 3.731238e-19
2.840000e-08 3.731240e-19
2.860000e-08 3.731241e-19
2.880000e-08 3.731243e-19
2.900000e-08 3.731245e-19
2.920000e-08 3.731246e-19
2.940000e-08 3.731248e-19
2.960000e-08 3.731249e-19
2.980000e-08 3.731251e-19
3.000000e-08 5.533893e-19
3.020000e-08 5.533894e-19
3.040000e-08 5.533896e-19
3.060000e-08 5.533897e-19
3.080000e-08 5.533899e-19
3.100000e-08 5.533901e-19
3.120000e-08 5.533902e-19
3.140000e-08 5.533904e-19
3.160000e-08 5.533905e-19
3.180000e-08 5.533907e-19
3.200000e-08 5.533908e-19
3.220000e-08 5.533910e-19
3.240000e-08 5.533911e-19
3.260000e-08 5.533913e-19
3.280000e-08 5.533914e-19
3.300000e-08 3.731276e-19
3.320000e-08 3.731277e-19
3.340000e-08 3.731279e-19
3.360000e-08 3.731280e-19
3.380000e-08 3.731282e-19
3.400000e-08 3.731284e-19
3.420000e-08 3.731285e-19
3.440000e-08 3.731287e-19
3.460000e-08 3.731288e-19
3.480000e-08 3.731290e-19
3.500000e-08 3.731292e-19
3.520000e-08 3.731293e-19
3.540000e-08 3.731295e-19
3.560000e-08 3.731296e-19
3.580000e-08 3.731298e-19
3.600000e-08 5.533940e-19
3.620000e-08 5.533941e-19
3.640000e-08 5.533943e-19
3.660000e-08 5.533944e-19
3.680000e-08 5.533946e-19
3.700000e-08 5.533948e-19
3.720000e-08 5.533949e-19
3.740000e-08 5.533951e-19
3.760000e-08 5.533952e-19
3.780000e-08 5.533954e-19
3.800000e-08 5.533955e-19
3.820000e-08 5.533957e-19
3.840000e-08 5.533958e-19
3.860000e-08 5.533960e-19
3.880000e-08 5.533961e-19
3.900000e-08 3.731323e-19
3.920000e-08 3.731324e-19
3.940000e-08 3.731326e-19
3.960000e-08 3.731327e-19
3.980000e-08 3.731329e-19
4.000000e-08 3.731331e-19
4.020000e-08 3.731332e-19
4.040000e-08 3.731334e-19
4.060000e-08 3.731335e-19
4.080000e-08 3.731337e-19
4.100000e-08 3.731339e-19
4.120000e-08 3.731340e-19
4.140000e-08 3.731342e-19
4.160000e-08 3.731343e-19
4.180000e-08 3.731345e-19
4.200000e-08 5.533987e-19
4.220000e-08 5.533988e-19
4.240000e-08 5.533990e-19
4.260000e-08 5.533991e-19
4.280000e-08 5.533993e-19
4.300000e-08 5.533995e-19
4.320000e-08 5.533996e-19
4.340000e-08 5.533998e-19
4.360000e-08 5.533999e-19
4.380000e-08 5.534001e-19
4.400000e-08 5.534002e-19
4.420000e-08 5.534004e-19
4.440000e-08 5.534005e-19
4.460000e-08 5.534007e-19
4.480000e-08 5.534008e-19
4.500000e-08 3.731370e-19
4.520000e-08 3.731371e-19
4.540000e-08 3.731373e-19
4.560000e-08 3.731374e-19
4.580000e-08 3.731376e-19
4.600000e-08 3.731378e-19
4.620000e-08 3.731379e-19
4.640000e-08 3.731381e-19
4.660000e-08 3.731382e-19
4.680000e-08 3.731384e-19
4.700000e-08 3.731386e-19
4.720000e-08 3.731387e-19
4.740000e-08 3.731389e-19
4.760000e-08 3.731390e-19
4.780000e-08 3.731392e-19
4.800000e-08 5.534034e-19
4.820000e-08 5.534035e-19
4.840000e-08 5.534037e-19
4.860000e-08 5.534038e-19
4.880000e-08 5.534040e-19
4.900000e-08 5.534042e-19
4.920000e-08 5.534043e-19
4.940000e-08 5.534045e-19
4.960000e-08 5.534046e-19
4.980000e-08 5.534048e-19
5.000000e-08 5.534049e-19
5.020000e-08 5.534051e-19
5.040000e-08 5.534052e-19
5.060000e-08 5.534054e-19
5.080000e-08 5.534055e-19
5.100000e-08 3.731417e-19
5.120000e-08 3.731418e-19
5.140000e-08 3.731420e-19
5.160000e-08 3.731421e-19
5.180000e-08 3.731423e-19
5.200000e-08 3.731425e-19
5.220000e-08 3.731426e-19
5.240000e-08 3.731428e-19
5.260000e-08 3.731429e-19
5.280000e-08 3.731431e-19
5.300000e-08 3.731433e-19
5.320000e-08 3.731434e-19
5.340000e-08 3.731436e-19
5.360000e-08 3.731437e-19
5.380000e-08 3.731439e-19
5.400000e-08 5.534081e-19
5.420000e-08 5.534082e-19
5.440000e-08 5.534084e-19
5.460000e-08 5.534085e-19
5.480000e-08 5.534087e-19
5.500000e-08 5.534089e-19
5.520000e-08 5.534090e-19
5.540000e-08 5.534092e-19
5.560000e-08 5.534093e-19
5.580000e-08 5.534095e-19
5.600000e-08 5.534096e-19
5.620000e-08 5.534098e-19
5.640000e-08 5.534099e-19
5.660000e-08 5.534101e-19
5.680000e-08 5.534102e-19
5.700000e-08 3.731464e-19
5.720000e-08 3.731465e-19
5.740000e-08 3.731467e-19
5.760000e-08 3.731468e-19
5.780000e-08 3.731470e-19
5.800000e-08 3.731472e-19
5.820000e-08 3.731473e-19
5.840000e-08 3.731475e-19
5.860000e-08 3.731476e-19
5.880000e-08 3.731478e-19
5.900000e-08 3.731480e-19
5.920000e-08 3.731481e-19
5.940000e-08 3.731483e-19
5.960000e-08 3.731484e-19
5.980000e-08 3.731486e-19
6.000000e-08 5.534128e-19
6.020000e-08 5.534129e-19
6.040000e-08 5.534131e-19
6.060000e-08 5.534132e-19
6.080000e-08 5.534134e-19
