2.540000e-08 2.988294e-20 -4.845421e-03
2.560000e-08 4.764783e-20 -3.493433e-03
2.580000e-08 7.595698e-20 -2.662341e-03
2.600000e-08 1.210751e-19 -2.228222e-03
2.620000e-08 1.929867e-19 -2.126348e-03
2.640000e-08 3.076056e-19 -2.341529e-03
2.660000e-08 4.902965e-19 -2.905850e-03
2.680000e-08 7.814886e-19 -3.903457e-03
2.700000e-08 1.224525e-18 -5.411299e-03
2.720000e-08 1.603533e-18 -6.302499e-03
2.740000e-08 1.926322e-18 -6.559127e-03
2.760000e-08 2.181575e-18 -6.155346e-03
2.780000e-08 2.360345e-18 -5.131814e-03
2.800000e-08 2.456363e-18 -3.591584e-03
2.820000e-08 2.466265e-18 -1.689737e-03
2.840000e-08 2.389704e-18 3.822411e-04
2.860000e-08 2.229364e-18 2.415733e-03
2.880000e-08 1.990867e-18 4.205999e-03
2.900000e-08 1.682574e-18 5.572789e-03
2.920000e-08 1.315295e-18 6.378489e-03
2.940000e-08 9.019049e-19 6.541980e-03
2.960000e-08 4.568966e-19 6.046803e-03
2.980000e-08 -4.129181e-21 4.942815e-03
3.000000e-08 -4.880542e-19 3.261087e-03
3.020000e-08 -1.103030e-18 1.985545e-03
3.040000e-08 -1.962108e-18 1.006072e-03
3.060000e-08 -3.255402e-18 1.766163e-04
3.080000e-08 -5.269122e-18 -6.265034e-04
3.100000e-08 -8.448907e-18 -1.523043e-03
3.120000e-08 -1.349845e-17 -2.646688e-03
3.140000e-08 -2.153523e-17 -4.164990e-03
3.160000e-08 -3.433781e-17 -6.304347e-03
3.180000e-08 -5.473943e-17 -9.383770e-03
3.200000e-08 -8.725504e-17 -1.386244e-02
3.220000e-08 -1.390805e-16 -2.040821e-02
3.240000e-08 -2.216848e-16 -2.999713e-02
3.260000e-08 -3.533488e-16 -4.405905e-02
3.280000e-08 -5.632102e-16 -6.469084e-02
3.300000e-08 -8.825075e-16 -9.359273e-02
3.320000e-08 -1.155665e-15 -1.116955e-01
3.340000e-08 -1.388313e-15 -1.185527e-01
3.360000e-08 -1.572296e-15 -1.134742e-01
3.380000e-08 -1.701166e-15 -9.697121e-02
3.400000e-08 -1.770405e-15 -7.070526e-02
3.420000e-08 -1.777588e-15 -3.732080e-02
3.440000e-08 -1.722461e-15 -1.789428e-04
3.460000e-08 -1.606959e-15 3.698093e-02
3.480000e-08 -1.435131e-15 7.041764e-02
3.500000e-08 -1.212998e-15 9.676486e-02
3.520000e-08 -9.483483e-16 1.133700e-01
3.540000e-08 -6.504578e-16 1.185614e-01
3.560000e-08 -3.297681e-16 1.118163e-01
3.580000e-08 2.480207e-18 9.381394e-02
3.600000e-08 3.512497e-16 6.499431e-02
3.620000e-08 7.943614e-16 4.449418e-02
3.640000e-08 1.413271e-15 3.062898e-02
3.660000e-08 2.344950e-15 2.133115e-02
3.680000e-08 3.795585e-15 1.521421e-02
3.700000e-08 6.086215e-15 1.136600e-02
3.720000e-08 9.723778e-15 9.212690e-03
3.740000e-08 1.551330e-14 8.433179e-03
3.760000e-08 2.473605e-14 8.911225e-03
3.780000e-08 3.943313e-14 1.071812e-02
3.800000e-08 6.285713e-14 1.412330e-02
3.820000e-08 1.001920e-13 1.963457e-02
3.840000e-08 1.597004e-13 2.807377e-02
3.860000e-08 2.545522e-13 4.069937e-02
3.880000e-08 4.057390e-13 5.939412e-02
3.900000e-08 6.357664e-13 8.569349e-02
3.920000e-08 8.325583e-13 1.021134e-01
3.940000e-08 1.000171e-12 1.082533e-01
3.960000e-08 1.132731e-12 1.034949e-01
3.980000e-08 1.225593e-12 8.831746e-02
4.000000e-08 1.275502e-12 6.424882e-02
4.020000e-08 1.280709e-12 3.371210e-02
4.040000e-08 1.241033e-12 -2.185055e-04
4.060000e-08 1.157863e-12 -3.412711e-02
4.080000e-08 1.034115e-12 -6.460007e-02
4.100000e-08 8.741264e-13 -8.856964e-02
4.120000e-08 6.835036e-13 -1.036228e-01
4.140000e-08 4.689275e-13 -1.082441e-01
4.160000e-08 2.379178e-13 -1.019683e-01
4.180000e-08 -1.429590e-15 -8.542737e-02
4.200000e-08 -2.526917e-13 -5.902933e-02
4.220000e-08 -5.718431e-13 -4.017701e-02
4.240000e-08 -1.017552e-12 -2.731612e-02
4.260000e-08 -1.688459e-12 -1.852877e-02
4.280000e-08 -2.733049e-12 -1.250455e-02
4.300000e-08 -4.382503e-12 -8.345093e-03
4.320000e-08 -7.001873e-12 -5.430108e-03
4.340000e-08 -1.117087e-11 -3.324898e-03
4.360000e-08 -1.781215e-11 -1.715521e-03
4.380000e-08 -2.839555e-11 -3.619740e-04
4.400000e-08 -4.526335e-11 9.375924e-04
4.420000e-08 -7.214868e-11 2.376980e-03
4.440000e-08 -1.150017e-10 4.170841e-03
4.460000e-08 -1.833066e-10 6.586693e-03
4.480000e-08 -2.921804e-10 9.984807e-03
4.500000e-08 -4.578307e-10 1.464980e-02
4.520000e-08 -5.995500e-10 1.761789e-02
4.540000e-08 -7.202604e-10 1.881244e-02
4.560000e-08 -8.157324e-10 1.811320e-02
4.580000e-08 -8.826206e-10 1.559056e-02
4.600000e-08 -9.185815e-10 1.149848e-02
4.620000e-08 -9.223552e-10 6.248881e-03
4.640000e-08 -8.938097e-10 3.702347e-04
4.660000e-08 -8.339453e-10 -5.545682e-03
4.680000e-08 -7.448598e-10 -1.090334e-02
4.700000e-08 -6.296750e-10 -1.516341e-02
4.720000e-08 -4.924270e-10 -1.789704e-02
4.740000e-08 -3.379249e-10 -1.882907e-02
4.760000e-08 -1.715823e-10 -1.786568e-02
4.780000e-08 7.722084e-13 -1.510384e-02
4.800000e-08 1.817161e-10 -1.060747e-02
4.820000e-08 4.114939e-10 -7.478908e-03
4.840000e-08 7.323441e-10 -5.465691e-03
4.860000e-08 1.215278e-09 -4.267588e-03
4.880000e-08 1.967179e-09 -3.705923e-03
4.900000e-08 3.154460e-09 -3.696934e-03
4.920000e-08 5.039894e-09 -4.239281e-03
4.940000e-08 8.040769e-09 -5.413847e-03
4.960000e-08 1.282125e-08 -7.395802e-03
4.980000e-08 2.043936e-08 -1.048072e-02
5.000000e-08 3.258118e-08 -1.512868e-02
5.020000e-08 5.193398e-08 -2.203284e-02
5.040000e-08 8.278098e-08 -3.222287e-02
5.060000e-08 1.319494e-07 -4.721845e-02
5.080000e-08 2.103214e-07 -6.925597e-02
5.100000e-08 3.295643e-07 -1.001508e-01
5.120000e-08 4.315827e-07 -1.194932e-01
5.140000e-08 5.184807e-07 -1.268072e-01
5.160000e-08 5.872139e-07 -1.213568e-01
5.180000e-08 6.353745e-07 -1.036905e-01
5.200000e-08 6.612752e-07 -7.558666e-02
5.220000e-08 6.640088e-07 -3.987427e-02
5.240000e-08 6.434797e-07 -1.481329e-04
5.260000e-08 6.004072e-07 3.959291e-02
5.280000e-08 5.363004e-07 7.534855e-02
5.300000e-08 4.534054e-07 1.035197e-01
5.320000e-08 3.546262e-07 1.212706e-01
5.340000e-08 2.434235e-07 1.268145e-01
5.360000e-08 1.236931e-07 1.195935e-01
5.380000e-08 -3.706235e-10 1.003343e-01
5.400000e-08 -1.306239e-07 6.950779e-02
5.420000e-08 -2.959903e-07 4.757964e-02
5.440000e-08 -5.268678e-07 3.274749e-02
5.460000e-08 -8.743560e-07 2.279928e-02
5.480000e-08 -1.415364e-06 1.625135e-02
5.500000e-08 -2.269633e-06 1.212715e-02
5.520000e-08 -3.626238e-06 9.811598e-03
5.540000e-08 -5.785435e-06 8.959348e-03
5.560000e-08 -9.225119e-06 9.443301e-03
5.580000e-08 -1.470660e-05 1.133564e-02
5.600000e-08 -2.344308e-05 1.491858e-02
5.620000e-08 -3.736823e-05 2.072650e-02
5.640000e-08 -5.956409e-05 2.962560e-02
5.660000e-08 -9.494332e-05 4.294312e-02
5.680000e-08 -1.513364e-04 6.266526e-02
5.700000e-08 -2.371391e-04 9.041215e-02
5.720000e-08 -3.105492e-04 1.077373e-01
5.740000e-08 -3.730813e-04 1.142182e-01
5.760000e-08 -4.225448e-04 1.092025e-01
5.780000e-08 -4.572074e-04 9.319508e-02
5.800000e-08 -4.758549e-04 6.780719e-02
5.820000e-08 -4.778342e-04 3.559422e-02
5.840000e-08 -4.630761e-04 -2.014333e-04
5.860000e-08 -4.320977e-04 -3.597681e-02
5.880000e-08 -3.859841e-04 -6.813101e-02
5.900000e-08 -3.263507e-04 -9.342760e-02
5.920000e-08 -2.552862e-04 -1.093204e-01
5.940000e-08 -1.752800e-04 -1.142099e-01
5.960000e-08 -8.913434e-05 -1.076038e-01
5.980000e-08 1.333584e-07 -9.016711e-02
6.000000e-08 9.385953e-05 -6.232934e-02
6.020000e-08 2.128232e-04 -4.246212e-02
6.040000e-08 3.788921e-04 -2.892797e-02
6.060000e-08 6.288232e-04 -1.970831e-02
6.080000e-08 1.017935e-03 -1.342807e-02
6.100000e-08 1.632352e-03 -9.150593e-03
6.120000e-08 2.608067e-03 -6.237896e-03
6.140000e-08 4.161041e-03 -4.255563e-03
6.160000e-08 6.635004e-03 -2.907937e-03
6.180000e-08 1.057754e-02 -1.994023e-03
6.200000e-08 1.686126e-02 -1.377513e-03
6.220000e-08 2.687701e-02 -9.664566e-04
6.240000e-08 4.284164e-02 -6.995455e-04
6.260000e-08 6.828872e-02 -5.369705e-04
6.280000e-08 1.088507e-01 -4.544841e-04
6.300000e-08 1.705665e-01 -4.404516e-04
6.320000e-08 2.233698e-01 -3.827564e-04
6.340000e-08 2.683501e-01 -2.865373e-04
6.360000e-08 3.039322e-01 -1.614786e-04
6.380000e-08 3.288700e-01 -2.016743e-05
6.400000e-08 3.422901e-01 1.231736e-04
6.420000e-08 3.437226e-01 2.541175e-04
6.440000e-08 3.331175e-01 3.594850e-04
6.460000e-08 3.108462e-01 4.286713e-04
6.480000e-08 2.776888e-01 4.547131e-04
6.500000e-08 2.348064e-01 4.349893e-04
6.520000e-08 1.837010e-01 3.714852e-04
6.540000e-08 1.261623e-01 2.705925e-04
6.560000e-08 6.420539e-02 1.424655e-04
6.580000e-08 -2.718639e-15 7.295014e-13
